name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pasadena,2023-10-12,80.2,64,71,82.3,64,71.1,63.4,77.7,0,0,0,,0,0,20.8,13.5,111.5,1006.7,60,9.8,172.8,14.9,7,10,2023-10-12T07:20:26,2023-10-12T18:53:45,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-13,88,69.1,78.1,94.4,69.1,80.8,70.6,79,0,0,0,,0,0,15,10.8,118.8,1009.7,49.8,9.9,183.5,16.1,9,10,2023-10-13T07:21:03,2023-10-13T18:52:38,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-14,78.4,65.7,71.9,78.4,65.7,71.9,47.4,42.8,0,0,0,,0,0,28.9,18.5,349.6,1017.8,47.7,9.9,168.3,14.5,7,10,2023-10-14T07:21:41,2023-10-14T18:51:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-15,72.4,57,64.9,72.4,57,64.9,46.2,51.8,0,0,0,,0,0,31.2,20,351.2,1021.1,15.4,9.9,206.4,17.9,8,10,2023-10-15T07:22:19,2023-10-15T18:50:27,0.03,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-16,69.3,54.6,61.6,69.3,54.6,61.6,43.2,52.5,0,0,0,,0,0,27.2,15.6,351,1023.3,7.1,9.9,205.3,17.7,8,10,2023-10-16T07:22:57,2023-10-16T18:49:22,0.07,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-17,73.7,51.1,62.6,73.7,51.1,62.6,45.5,56,0,0,0,,0,0,21.9,8.2,359.3,1021.2,1.5,9.9,197,17.1,7,10,2023-10-17T07:23:36,2023-10-17T18:48:18,0.1,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-18,81.4,57.3,69,81.1,57.3,69,55.8,65.2,0,0,0,,0,0,27.7,15,162.5,1017,22.6,9.8,134.2,11.7,6,10,2023-10-18T07:24:15,2023-10-18T18:47:15,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-19,85.6,65,75,85.4,65,75.1,61.6,65.4,0,0,0,,0,0,17.6,10.9,229.2,1015.3,30.5,9.9,184.9,16.1,7,10,2023-10-19T07:24:55,2023-10-19T18:46:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-20,90.8,64.7,76.8,87.5,64.7,76,56.9,56,0,0,0,,0,0,18.3,9.2,247.5,1013.5,7.5,9.9,188.7,16.4,7,10,2023-10-20T07:25:35,2023-10-20T18:45:12,0.21,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-21,90.8,65.2,77.3,89.7,65.2,77.2,60.9,59.9,0,0,0,,0,0,21.9,10.4,231,1012.7,47.3,9.9,171.9,14.9,7,10,2023-10-21T07:26:15,2023-10-21T18:44:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-22,85.6,71.4,77.7,89.7,71.4,78.9,70.2,79.2,0,0,0,,0,0,26.4,16.6,139.8,1013.8,73.5,9.7,152.6,13.2,9,10,2023-10-22T07:26:56,2023-10-22T18:43:12,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-23,86.7,72.8,78.5,88.9,72.8,79.9,70.4,77.5,0.08,100,12.5,rain,0,0,27.7,15.7,130.6,1014.2,69.5,9.6,170.5,14.8,8,30,2023-10-23T07:27:37,2023-10-23T18:42:13,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-24,85.1,73.1,78.9,88.3,73.1,80,68.6,71.6,0,0,0,,0,0,33.9,23.2,134.6,1015.1,53.1,9.8,138.4,12,9,10,2023-10-24T07:28:19,2023-10-24T18:41:16,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-25,85.6,74.8,79.6,91.8,74.8,81.8,72.1,78.3,0,0,0,,0,0,29.3,19.4,129.3,1015.7,65.4,9.2,88.5,7.7,5,30,2023-10-25T07:29:01,2023-10-25T18:40:19,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-26,82.5,74.6,78.6,89,74.6,80.1,74.4,87.2,1.724,100,66.67,rain,0,0,28.9,16.6,152,1015.3,90.7,8,76.6,6.5,3,30,2023-10-26T07:29:44,2023-10-26T18:39:24,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-27,85.8,75.6,79.7,93.3,75.6,82,73.6,82.2,0.075,100,4.17,rain,0,0,18.3,11.6,131.2,1017.6,84.1,9.6,117.3,10.2,8,30,2023-10-27T07:30:27,2023-10-27T18:38:29,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-28,86.4,73.6,79.3,91.1,73.6,81.2,72.5,81.3,0,0,0,,0,0,23,14,139.2,1016.9,52.3,9.4,118.9,10.2,9,10,2023-10-28T07:31:10,2023-10-28T18:37:36,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-29,86.9,59.1,76.8,92,59.1,78.6,69.1,78.2,0.002,100,4.17,rain,0,0,29.5,18.3,103,1015,65.5,9.5,171.6,14.8,8,30,2023-10-29T07:31:54,2023-10-29T18:36:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-30,57,47.2,49.6,57,39.2,44.6,44.1,81.4,0.012,100,12.5,rain,0,0,35.8,25.1,349.7,1021.9,99.8,9.4,31.6,2.6,1,10,2023-10-30T07:32:38,2023-10-30T18:35:52,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-10-31,60.4,46.4,51.5,60.4,40.4,48.3,35.6,56.5,0.03,100,8.33,rain,0,0,30.8,18.1,356.7,1026.2,70.1,9.8,92.9,7.9,5,10,2023-10-31T07:33:23,2023-10-31T18:35:03,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-01,61.4,43.4,51.5,61.4,37.5,49.1,32.8,50.5,0,0,0,,0,0,25.3,15.1,21.1,1029.5,2.7,9.9,174.2,15,7,10,2023-11-01T07:34:08,2023-11-01T18:34:14,0.62,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-02,66.1,43.3,54.4,66.1,40.2,53.3,33.6,47.8,0.001,100,4.17,rain,0,0,18.3,9.1,96.4,1027.5,31,9.9,172.3,14.9,7,10,2023-11-02T07:34:53,2023-11-02T18:33:26,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-03,74.9,52.1,62.6,74.9,52.1,62.6,49,62.8,0,0,0,,0,0,16.1,10.2,104.1,1024.2,31.7,9.9,167,14.5,7,10,2023-11-03T07:35:39,2023-11-03T18:32:40,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-04,79.3,59.9,68.6,79.3,59.9,68.6,60.4,76.5,0,0,0,,0,0,19.7,12.7,111.3,1021.9,34.2,9.6,147.6,12.9,7,10,2023-11-04T07:36:25,2023-11-04T18:31:55,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-05,81.7,62.8,70.7,82.5,62.8,70.8,62.7,78,0,0,0,,0,0,21.9,11.9,136.8,1020,69.2,8.1,139,12.6,6,10,2023-11-05T06:37:12,2023-11-05T17:31:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-06,81.6,65.7,73.2,82.3,65.7,73.4,63.1,72.7,0,0,0,,0,0,20.8,12.8,193.8,1016.9,69.8,9.8,119.1,10.3,5,10,2023-11-06T06:37:59,2023-11-06T17:30:30,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-07,84.4,66.6,74.6,87.5,66.6,75.4,66.8,78.4,0,0,0,,0,0,28.9,16.6,190.8,1015.4,56.9,9.7,120.9,10.5,8,10,2023-11-07T06:38:46,2023-11-07T17:29:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-08,83.4,69.7,75.2,85.3,69.7,75.7,66.2,75,0,0,0,,0,0,22.7,14.3,170.9,1014.1,60,9.8,98.5,8.6,6,10,2023-11-08T06:39:34,2023-11-08T17:29:09,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-09,81.8,68.3,72.9,85.2,68.3,73.2,68.5,86.8,0.793,100,37.5,rain,0,0,21.9,12.8,124.5,1013.7,86.4,7.3,80.7,7,4,10,2023-11-09T06:40:22,2023-11-09T17:28:31,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-10,69.6,56.6,61.2,69.6,56.6,61.2,58.6,91.1,0.336,100,45.83,rain,0,0,30,16.3,5.7,1017.4,99.9,8,26.2,2.4,2,10,2023-11-10T06:41:10,2023-11-10T17:27:55,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-11,60.2,55.9,58.1,60.2,55.9,58.1,55.4,90.8,0,0,0,,0,0,17.2,10.8,9.5,1021.3,100,8.3,22.2,1.8,1,10,2023-11-11T06:41:58,2023-11-11T17:27:19,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-12,65.6,58.6,61.8,65.6,58.6,61.8,58,87.6,0.153,100,33.33,rain,0,0,20.2,11.1,17.5,1023.4,99.5,8.7,36.1,3.1,2,10,2023-11-12T06:42:47,2023-11-12T17:26:46,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-13,62.6,60.5,61.4,62.6,60.5,61.4,58.8,91.3,0.744,100,75,rain,0,0,26.4,15.2,33.1,1023.7,97.8,7.3,18.5,1.6,1,10,2023-11-13T06:43:36,2023-11-13T17:26:14,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-14,70.9,59.9,63.9,70.9,59.9,63.9,57.5,80.1,0,0,0,,0,0,21.9,12.1,18.2,1021.6,94.9,9.9,77.3,6.6,6,10,2023-11-14T06:44:25,2023-11-14T17:25:43,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-15,73.5,55.6,63.7,73.5,55.6,63.7,54.1,72.7,0,0,0,,0,0,23,14.7,13.6,1020,29.3,9.9,148.7,12.9,7,10,2023-11-15T06:45:14,2023-11-15T17:25:14,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-16,64.5,59.4,62.1,64.5,59.4,62.1,57.8,85.8,0,0,0,,0,0,19.7,10.6,16.3,1018,100,7.9,42.3,3.7,2,10,2023-11-16T06:46:04,2023-11-16T17:24:46,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-17,77.7,58.8,67.1,77.7,58.8,67.1,58.7,76.4,0,0,0,,0,0,18.3,8.7,267.5,1014.3,67.5,9.2,132,11.5,6,10,2023-11-17T06:46:54,2023-11-17T17:24:20,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-18,75.2,62.2,68,75.2,62.2,68,58.5,72.6,0,0,0,,0,0,20.3,13.3,15.3,1016.7,73,9.6,121.5,10.6,6,10,2023-11-18T06:47:43,2023-11-18T17:23:56,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-19,73.5,57.5,65.7,73.5,57.5,65.7,59.7,82,0,0,0,,0,0,21.9,17.6,119.2,1012.6,74.8,7.1,122.9,10.7,6,10,2023-11-19T06:48:33,2023-11-19T17:23:33,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-20,78.3,67.5,72.6,78.3,67.5,72.6,67.3,84.2,0.225,100,25,rain,0,0,29.8,18.7,211.4,1007.7,79.3,8.9,66.8,5.9,6,60,2023-11-20T06:49:23,2023-11-20T17:23:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-21,64.9,51.1,58.4,64.9,51.1,58.4,44.3,59.6,0,0,0,,0,0,39.6,23.1,338.3,1020.1,85.2,9.9,110.7,9.5,7,10,2023-11-21T06:50:12,2023-11-21T17:22:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-22,58.2,44.8,51.8,58.2,39.9,50.5,35.2,55.7,0,0,0,,0,0,21.9,10.9,328.3,1023.2,44.2,9.9,116.5,10.1,6,10,2023-11-22T06:51:02,2023-11-22T17:22:35,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-23,56.6,46.8,52.4,56.6,44.1,52.2,40.1,63.3,0.008,100,8.33,rain,0,0,5.8,6.4,104,1019.9,88.6,9.8,36.3,3.2,2,10,2023-11-23T06:51:52,2023-11-23T17:22:19,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-24,67,51.4,57.8,67,51.4,57.8,45.9,66.3,0,0,0,,0,0,13.9,10.9,65.4,1020.9,72.6,9.6,119.3,10.3,6,10,2023-11-24T06:52:41,2023-11-24T17:22:04,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-25,65.6,49.5,58.3,65.6,45.5,58.1,48.1,69.7,0,0,0,,0,0,19.9,14.3,85.3,1018.7,71.3,9.9,142.7,12.4,6,10,2023-11-25T06:53:31,2023-11-25T17:21:51,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-26,63.1,47.5,57.3,63.1,42.2,56.7,43.8,61.7,0.062,100,12.5,rain,0,0,34.8,21.3,351.8,1019.5,76.5,9.9,114.9,10,5,10,2023-11-26T06:54:20,2023-11-26T17:21:40,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-27,58.2,43.4,50,58.2,38.2,47.7,30.9,48.6,0,0,0,,0,0,21.9,12.5,17.3,1027,63.1,9.9,129,11,6,10,2023-11-27T06:55:09,2023-11-27T17:21:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-28,61.1,48.8,53.2,61.1,45.4,52.1,33.1,47.6,0,0,0,,0,0,19.7,12.3,74,1028.7,61.2,9.9,111.7,9.5,6,10,2023-11-28T06:55:58,2023-11-28T17:21:23,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-29,67.4,44.7,57,67.4,43.1,56.8,45.1,65.1,0,0,0,,0,0,24.2,15.1,107.7,1022.8,80.6,9.7,99.4,8.5,5,10,2023-11-29T06:56:46,2023-11-29T17:21:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-11-30,70.9,61.5,66.1,70.9,61.5,66.1,64.2,93.6,1.246,100,58.33,rain,0,0,32.6,18,129.6,1010.5,95.7,6,18.5,1.5,2,30,2023-11-30T06:57:34,2023-11-30T17:21:12,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-01,74,64.4,69.3,74,64.4,69.3,65.9,89.2,0.056,100,8.33,rain,0,0,20.8,11.7,348.1,1010.6,96.6,6.8,40,3.4,2,10,2023-12-01T06:58:22,2023-12-01T17:21:09,0.64,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-02,67.3,58.8,64,67.3,58.8,64,59.3,84.8,0,0,0,,0,0,16.1,10.2,349.2,1012.9,92.3,8.3,47.4,4.1,2,10,2023-12-02T06:59:10,2023-12-02T17:21:08,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-03,70.9,51.8,60.6,70.9,51.8,60.6,46.4,64,0,0,0,,0,0,24.2,9.3,247.5,1016.9,64.4,9.3,103.2,9,4,10,2023-12-03T06:59:56,2023-12-03T17:21:09,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-04,71.1,53.8,61.1,71.1,53.8,61.1,40.3,48.3,0,0,0,,0,0,25.3,11.3,336.4,1019.9,50.6,9.9,130.3,11.2,6,10,2023-12-04T07:00:43,2023-12-04T17:21:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-05,70.7,50.1,58.6,70.7,50.1,58.6,39.5,50.9,0,0,0,,0,0,6.9,6.5,57.6,1024.3,69.9,9.9,96.4,8.3,4,10,2023-12-05T07:01:29,2023-12-05T17:21:16,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-06,65.2,50.8,56.6,65.2,50.8,56.6,39.3,53.9,0,0,0,,0,0,24.2,13.6,69.4,1027.6,53.5,9.9,132.5,11.3,6,10,2023-12-06T07:02:14,2023-12-06T17:21:21,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-07,71.3,48.6,60.6,71.3,45.6,60.3,50.2,69.9,0,0,0,,0,0,24.2,14.6,143.2,1020.8,61.6,9.9,132,11.5,5,10,2023-12-07T07:02:58,2023-12-07T17:21:29,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-08,76.6,63.7,70.4,76.6,63.7,70.4,65.5,84.6,0.251,100,29.17,rain,0,0,29.9,17.9,176.5,1012.6,90.1,9.6,56,5,3,30,2023-12-08T07:03:42,2023-12-08T17:21:38,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-09,80.4,59.8,72.1,82.5,59.8,72.3,64.5,78.4,0.155,100,20.83,rain,0,0,34.4,21.6,253.2,1014.8,90,9.3,96.4,8.2,4,60,2023-12-09T07:04:25,2023-12-09T17:21:48,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-10,61.8,44,53,61.8,40.5,51.8,26.8,37.4,0.001,100,4.17,rain,0,0,37.2,26.4,338.2,1024.7,20.1,9.9,134.3,11.6,6,10,2023-12-10T07:05:08,2023-12-10T17:22:01,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-11,63.8,39.5,50.9,63.8,35.3,50.1,32.5,51.8,0,0,0,,0,0,15,8.7,107.9,1024.7,19.7,9.9,134.2,11.6,6,10,2023-12-11T07:05:49,2023-12-11T17:22:15,0.96,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
pasadena,2023-12-12,66.7,48.5,56.3,66.7,45.2,55.6,45.4,68.5,0,0,0,,0,0,27.7,15.6,93.3,1027.7,44.8,9.9,129.7,11.3,6,10,2023-12-12T07:06:30,2023-12-12T17:22:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KAXH,KIAH,F2972,72244012918,KMCJ"
